LCLid,avg_daily_consumption,std_daily_consumption,avg_daily_mean,avg_daily_peak,avg_load_factor,weekday_avg,weekend_avg,weekend_weekday_ratio,coef_variation,cluster,Acorn,Acorn_grouped,stdorToU
MAC002485,12.27274,2.0746756,0.25595295,1.1544485,0.2295657,12.396973,11.962162,0.96492606,0.16904746,1,ACORN-U,ACORN-U,Std
MAC002486,11.605706,3.0595164,0.24325463,0.8720881,0.3478713,11.502649,11.863349,1.031358,0.26362175,1,ACORN-F,Comfortable,ToU
MAC002487,9.072316,2.9287972,0.18948261,0.5686013,0.37164074,8.791253,9.774971,1.1118973,0.32282797,2,ACORN-F,Comfortable,Std
MAC002488,3.6255648,0.4960508,0.07568587,0.24588205,0.35827038,3.606628,3.6729069,1.018377,0.13682029,2,ACORN-N,Adversity,ToU
MAC002489,14.556861,2.107308,0.30404642,0.75275415,0.4197176,14.324303,15.138256,1.0568233,0.1447639,1,ACORN-F,Comfortable,Std
MAC002490,5.383151,1.2977782,0.11271661,0.27298507,0.44042772,5.4127507,5.309151,0.9808601,0.24108152,2,ACORN-L,Adversity,ToU
MAC002491,8.905217,2.7135096,0.1860975,0.79353654,0.27603602,8.646644,9.551651,1.1046658,0.3047101,2,ACORN-H,Comfortable,ToU
MAC002492,18.69915,3.8301282,0.39041048,1.6680166,0.23566422,18.87396,18.262127,0.9675832,0.20482899,1,ACORN-E,Affluent,Std
MAC002493,13.759545,2.9963377,0.28723967,0.85191697,0.3540397,13.302996,14.900919,1.1201175,0.21776429,1,ACORN-H,Comfortable,Std
MAC002494,12.143459,6.0018854,0.25389692,0.9429618,0.29040018,10.992926,15.019796,1.3663148,0.49424842,1,ACORN-E,Affluent,Std
MAC002495,7.0579443,2.8288076,0.14897129,1.2192836,0.16067772,6.9763,7.25682,1.0402105,0.40079767,2,ACORN-E,Affluent,Std
MAC002496,13.627858,4.585118,0.28478155,1.2062575,0.24396586,13.393738,14.213163,1.0611798,0.33645183,1,ACORN-G,Comfortable,ToU
MAC002497,11.996726,4.4170337,0.25107208,1.1067641,0.24946608,11.507711,13.219261,1.1487306,0.3681866,1,ACORN-D,Affluent,ToU
MAC002498,2.9145346,1.8132646,0.061450507,0.38200393,0.1770899,2.8538485,3.0654178,1.0741347,0.62214553,2,ACORN-E,Affluent,Std
MAC002499,9.48094,4.1452184,0.19829148,0.66863626,0.32920712,9.500584,9.431831,0.99276334,0.43721598,2,ACORN-E,Affluent,Std
MAC002500,18.261568,9.686601,0.38245982,1.8318024,0.23444447,17.74483,19.553413,1.1019218,0.5304364,1,ACORN-F,Comfortable,Std
MAC002501,6.2312975,0.85409737,0.13031776,0.44274253,0.3257037,6.2498,6.185041,0.9896382,0.13706574,2,ACORN-Q,Adversity,Std
MAC002502,20.285812,7.1195345,0.4237998,1.2016212,0.37501436,19.729433,21.676767,1.098702,0.35096127,1,ACORN-F,Comfortable,Std
MAC002503,10.27486,2.56242,0.21632004,1.0360656,0.21393731,10.22419,10.400814,1.0172751,0.24938732,1,ACORN-C,Affluent,Std
MAC002504,7.313375,1.2626969,0.15289168,0.2990515,0.5674727,6.9851956,8.133825,1.1644378,0.17265584,2,ACORN-E,Affluent,Std
MAC002505,16.36371,6.4058266,0.3418276,1.2072059,0.32778516,15.906993,17.5055,1.1004909,0.3914654,1,ACORN-D,Affluent,Std
MAC002506,7.040135,1.7430463,0.14711997,0.468505,0.3457064,7.052263,7.009814,0.9939808,0.24758705,2,ACORN-E,Affluent,Std
MAC002507,7.2785087,1.800768,0.15187286,0.4878073,0.33533075,7.1436744,7.615593,1.066061,0.24740893,2,ACORN-F,Comfortable,ToU
MAC002508,3.8206162,0.7915632,0.0797422,0.50775087,0.1702501,3.6427372,4.2653136,1.1709089,0.20718208,2,ACORN-E,Affluent,ToU
MAC002509,7.4625816,3.8124557,0.1563185,0.6282857,0.28900132,7.4287114,7.547256,1.0159576,0.51087624,2,ACORN-E,Affluent,Std
MAC002510,12.070757,8.804335,0.25277996,2.144932,0.14335003,10.201453,16.70507,1.6375188,0.7293937,1,ACORN-E,Affluent,Std
MAC002511,12.584228,4.8316817,0.26306194,1.3266412,0.2590662,12.42804,12.974697,1.0439858,0.38394743,1,ACORN-Q,Adversity,Std
MAC002512,18.047102,11.028645,0.37741873,1.5562958,0.2650008,17.512068,19.384686,1.106933,0.61110336,1,ACORN-E,Affluent,Std
MAC002513,4.796607,4.106991,0.100132704,0.8060833,0.1927646,5.09534,4.0409884,0.7930754,0.85622835,2,ACORN-E,Affluent,Std
MAC002514,7.510262,2.919477,0.15673526,0.80690163,0.24284236,7.5746374,7.3474293,0.9700041,0.38873172,2,ACORN-E,Affluent,Std
MAC002515,11.389007,5.7334757,0.23762563,1.2997783,0.24429876,11.210556,11.840383,1.0561816,0.5034219,1,ACORN-H,Comfortable,Std
MAC002516,13.672483,3.2790112,0.28551912,0.86739665,0.37682784,13.14477,15.007288,1.1416928,0.23982558,1,ACORN-O,Adversity,Std
MAC002517,11.447748,3.840314,0.2393061,1.050635,0.2433033,11.591549,11.084018,0.95621544,0.33546457,1,ACORN-E,Affluent,Std
MAC002518,6.81867,1.5107262,0.142426,0.36488333,0.42240524,6.718749,7.071412,1.0524894,0.22155732,2,ACORN-E,Affluent,Std
MAC002519,9.773551,2.8091855,0.20372088,1.5884817,0.13144349,9.465135,10.553665,1.1150042,0.2874273,1,ACORN-E,Affluent,Std
MAC002520,16.537203,2.883538,0.34508848,0.840915,0.4574679,16.870226,15.694853,0.93032855,0.17436673,1,ACORN-F,Comfortable,ToU
MAC002521,2.9421751,1.652498,0.061482072,0.41751835,0.24252315,2.9690535,2.8741882,0.96804863,0.5616586,2,ACORN-F,Comfortable,Std
MAC002522,3.5382235,1.6165531,0.073877834,0.43637,0.23888285,3.6171699,3.3385355,0.922969,0.4568827,2,ACORN-E,Affluent,Std
MAC002523,11.270645,2.8900833,0.2351785,0.75883836,0.34609,11.437172,10.849429,0.9486112,0.2564257,2,ACORN-Q,Adversity,Std
MAC002524,4.7502537,1.7074242,0.09946048,0.47024333,0.24552098,4.755951,4.7358413,0.9957717,0.3594385,2,ACORN-K,Adversity,Std
MAC002525,6.9724765,1.7137222,0.14557536,0.58789,0.2800903,6.825421,7.3444414,1.0760423,0.24578387,2,ACORN-E,Affluent,Std
MAC002526,15.848691,5.039048,0.33137137,1.46822,0.25364494,15.428765,16.910858,1.0960604,0.31794727,1,ACORN-H,Comfortable,Std
MAC002527,4.6153164,1.4862007,0.09650419,0.40888,0.2775773,4.186598,5.6997237,1.3614213,0.3220149,2,ACORN-Q,Adversity,Std
MAC002528,3.275625,0.9254552,0.068542026,0.53336835,0.18210827,3.1259696,3.6541648,1.16897,0.28252783,2,ACORN-B,Affluent,Std
MAC002529,5.965935,1.3264987,0.12451206,0.5168433,0.2611839,5.995788,5.890424,0.98242694,0.22234549,2,ACORN-F,Comfortable,Std
MAC002530,2.2658234,2.7846763,0.04727057,0.34604833,0.39564037,1.4514465,4.325718,2.9802806,1.2289909,2,ACORN-E,Affluent,Std
MAC002531,8.302317,2.804289,0.17335065,0.8388283,0.2182402,8.470077,7.877982,0.93009573,0.3377719,2,ACORN-Q,Adversity,Std
MAC002532,6.1180935,1.9635292,0.12796408,0.60275495,0.2599692,5.650637,7.3004827,1.2919751,0.32093808,2,ACORN-F,Comfortable,Std
MAC002533,8.250291,2.1485286,0.1724515,0.74316335,0.27393228,8.357846,7.9782414,0.954581,0.26041853,2,ACORN-E,Affluent,ToU
MAC002534,7.5804696,2.319608,0.15836908,0.7408498,0.2276537,7.549245,7.6592646,1.0145736,0.30599794,2,ACORN-E,Affluent,ToU
MAC002535,19.552595,4.0927434,0.40976548,2.1193783,0.20248377,19.568798,19.511612,0.9970777,0.2093197,1,ACORN-G,Comfortable,Std
MAC002536,9.800072,3.660247,0.20574237,0.8893667,0.27343538,9.741835,9.947376,1.0210989,0.37349185,2,ACORN-E,Affluent,ToU
MAC002537,5.0050917,1.5937878,0.10461491,0.31279832,0.34737137,4.8307304,5.4461236,1.1273913,0.31843328,2,ACORN-Q,Adversity,Std
MAC002538,8.414055,2.9530482,0.17592175,0.841245,0.26858053,8.170661,9.029699,1.105137,0.35096613,2,ACORN-F,Comfortable,Std
MAC002539,4.1407566,2.7361042,0.08640281,0.5014433,0.28985763,3.7417605,5.1499825,1.3763528,0.660774,2,ACORN-E,Affluent,Std
MAC002540,8.55231,1.5784876,0.17960958,0.81150085,0.25920868,8.557538,8.539172,0.9978538,0.18456857,2,ACORN-I,Comfortable,Std
MAC002541,7.5211687,2.8858635,0.15716982,1.1765466,0.19799662,8.288488,5.5803,0.6732591,0.38369882,2,ACORN-Q,Adversity,Std
MAC002542,5.088763,1.7370437,0.106183305,1.5081884,0.08545038,5.096626,5.0688763,0.9945553,0.3413489,2,ACORN-E,Affluent,Std
MAC002543,3.4767566,1.9629811,0.07253233,0.35162666,0.40749973,3.5264535,3.351053,0.9502615,0.56460124,2,ACORN-E,Affluent,Std
MAC002544,15.1493635,8.680226,0.31615093,1.2376767,0.26237476,14.830847,15.955024,1.0758,0.5729763,1,ACORN-H,Comfortable,Std
MAC002545,2.773014,0.79937917,0.057887796,0.13656661,0.54733855,2.8278887,2.6348672,0.93174356,0.28827086,2,ACORN-E,Affluent,Std
MAC002546,7.230192,2.4873993,0.15165447,0.52527165,0.35131237,7.122844,7.5017176,1.0531913,0.3440295,2,ACORN-E,Affluent,Std
MAC002547,9.200905,2.6332364,0.19239159,0.6475483,0.32396844,8.991307,9.731065,1.0822748,0.2861932,2,ACORN-O,Adversity,Std
MAC002548,4.9377704,1.5067073,0.103138946,0.46378002,0.27436024,4.5408187,5.9418235,1.3085357,0.3051392,2,ACORN-E,Affluent,Std
MAC002549,17.382645,4.354294,0.36360645,1.187415,0.3205726,16.74511,18.995235,1.1343751,0.25049663,1,ACORN-E,Affluent,Std
MAC002550,9.76844,3.4064255,0.20400716,0.8927867,0.24112083,9.635858,10.103794,1.048562,0.34871745,2,ACORN-E,Affluent,Std
MAC002551,9.452868,3.3225465,0.19737123,1.0814033,0.21657898,9.588012,9.111035,0.95025283,0.35148552,2,ACORN-Q,Adversity,Std
MAC002552,9.151738,4.5904636,0.19105469,1.0709751,0.23966092,8.83867,9.943618,1.125013,0.5015947,1,ACORN-A,Affluent,ToU
MAC002553,13.879212,4.578789,0.29008308,0.839805,0.37881014,13.145698,15.7345705,1.1969368,0.32990268,1,ACORN-L,Adversity,Std
MAC002554,4.6383348,0.79778,0.09696604,0.22887668,0.45645115,4.6287,4.662706,1.0073467,0.17199707,2,ACORN-F,Comfortable,Std
MAC002555,7.419855,3.3884032,0.15529452,0.58276665,0.33718327,7.5511208,7.0878296,0.938646,0.45666704,2,ACORN-D,Affluent,Std
MAC002556,5.32522,1.6838689,0.11109032,0.98228496,0.1355201,5.24357,5.531747,1.0549582,0.31620643,2,ACORN-E,Affluent,Std
MAC002557,17.316633,5.5024953,0.36222285,1.8994315,0.21295273,17.521599,16.800606,0.95885116,0.31775782,1,ACORN-E,Affluent,Std
MAC002558,18.288385,6.6295624,0.38279784,1.39764,0.3000957,17.79621,19.533298,1.0976101,0.36250123,1,ACORN-E,Affluent,Std
MAC002559,7.251382,1.604451,0.15144645,0.34235165,0.4639092,7.35237,6.9959416,0.951522,0.22126141,2,ACORN-Q,Adversity,Std
MAC002560,3.63231,1.3243647,0.0761122,0.27609333,0.37415513,3.497042,3.974459,1.1365203,0.36460674,2,ACORN-E,Affluent,ToU
MAC002561,11.602525,2.7299032,0.24343099,0.89123,0.32283828,11.38862,12.143577,1.0662904,0.23528527,1,ACORN-H,Comfortable,Std
MAC002562,8.37534,3.4737227,0.17487164,0.762065,0.26236933,8.396276,8.322383,0.99119925,0.414756,2,ACORN-A,Affluent,Std
MAC002563,11.7353735,5.114744,0.24472427,1.2901449,0.22121844,11.797876,11.577276,0.9813017,0.43583992,1,ACORN-A,Affluent,Std
MAC002564,0.400985,0.6573786,0.00840084,0.013518333,0.78830683,0.40236744,0.39748824,0.98787373,1.6394094,2,ACORN-E,Affluent,Std
MAC002565,5.272382,2.9628632,0.109926365,0.45676336,0.28103358,5.130128,5.6322,1.0978674,0.56195915,2,ACORN-I,Comfortable,Std
MAC002566,3.85593,1.5926951,0.08075008,0.56776,0.18400395,3.7465816,4.132518,1.1030103,0.41305083,2,ACORN-Q,Adversity,ToU
MAC002567,12.189922,3.561553,0.25561073,1.3278776,0.20641316,12.2339,12.0787735,0.98731995,0.29217193,1,ACORN-E,Affluent,Std
MAC002568,5.7832403,1.5997877,0.12114613,0.4934683,0.26747236,5.7154026,5.954829,1.0418915,0.2766248,2,ACORN-E,Affluent,ToU
MAC002569,15.841533,3.5393856,0.3309663,1.3438381,0.27078685,15.942685,15.58627,0.97764397,0.22342443,1,ACORN-Q,Adversity,Std
MAC002570,15.504273,6.5844054,0.32417738,1.0842738,0.3649599,15.909238,14.482336,0.91030985,0.42468327,1,ACORN-E,Affluent,Std
MAC002571,7.8777194,2.7513504,0.16436501,0.7222454,0.27903515,7.9547763,7.6832647,0.9658681,0.34925723,2,ACORN-E,Affluent,Std
MAC002572,1.85499,0.73688215,0.03871318,0.14154759,0.4296472,1.8877972,1.7721999,0.938766,0.3972432,2,ACORN-Q,Adversity,Std
MAC002573,4.3355594,2.9957588,0.09041764,0.39705342,0.3324207,4.520259,3.8694649,0.85602725,0.690974,2,ACORN-E,Affluent,Std
MAC002574,6.9380584,1.7198316,0.14523645,0.43719196,0.35335496,6.942142,6.927753,0.9979273,0.2478837,2,ACORN-G,Comfortable,ToU
MAC002575,6.6411953,1.6991385,0.1385812,0.7293756,0.22484127,6.6260467,6.6794233,1.0080556,0.2558483,2,ACORN-C,Affluent,Std
MAC002576,8.688552,4.017241,0.18149571,0.5739933,0.36941054,8.275928,9.729823,1.1756777,0.46236023,2,ACORN-Q,Adversity,Std
MAC002577,3.9389234,1.8176646,0.082504995,0.2518731,0.35441598,3.943592,3.9271412,0.99582845,0.4614623,2,ACORN-F,Comfortable,Std
MAC002578,5.5372553,1.7269492,0.115694456,0.44251084,0.26616424,5.422431,5.827018,1.0746136,0.3118782,2,ACORN-E,Affluent,ToU
MAC002579,7.0732536,1.0499616,0.14757527,0.5749766,0.31211513,7.1085525,6.9841766,0.98250335,0.1484411,2,ACORN-P,Adversity,Std
MAC002580,3.0566444,2.8153145,0.063832976,0.29268613,0.2740568,3.0367482,3.1068528,1.0230855,0.92104745,2,ACORN-P,Adversity,Std
MAC002581,3.276227,1.1004446,0.0684167,0.16592154,0.46416792,3.3611703,3.0618706,0.9109537,0.33588776,2,ACORN-E,Affluent,Std
MAC002582,9.248835,1.8908553,0.19350506,1.0223072,0.19997951,9.318203,9.073782,0.9737695,0.20444255,2,ACORN-C,Affluent,Std
MAC002583,12.24788,5.236015,0.25561133,0.9777729,0.30749565,13.591774,8.8565235,0.65160906,0.42750376,1,ACORN-E,Affluent,Std
MAC002584,7.735139,3.7309055,0.16156107,0.83859766,0.27548534,7.383124,8.623459,1.1679959,0.48233208,2,ACORN-E,Affluent,Std
MAC002585,5.0953474,1.4430126,0.10634525,0.5109783,0.27600333,4.8928275,5.606412,1.1458429,0.283202,2,ACORN-F,Comfortable,ToU
MAC002586,6.968247,1.6866813,0.14604782,0.4553606,0.38265982,7.096566,6.644429,0.93628794,0.24205245,2,ACORN-F,Comfortable,ToU
MAC002587,4.8132405,1.5353241,0.10042192,1.3085593,0.0934667,4.7760324,4.9071355,1.0274502,0.3189793,2,ACORN-E,Affluent,Std
MAC002588,8.392574,3.1465728,0.17514288,0.67355424,0.3384362,8.228955,8.80547,1.0700593,0.37492344,2,ACORN-E,Affluent,Std
MAC002589,8.41122,2.752417,0.17569748,0.8261319,0.22991896,8.326429,8.625194,1.0358814,0.32723162,2,ACORN-F,Comfortable,ToU
MAC002590,41.78246,17.002804,0.8732385,2.394452,0.37060553,43.134583,38.37999,0.8897731,0.4069364,0,ACORN-E,Affluent,Std
MAC002591,8.315495,2.4296877,0.17347755,0.687995,0.28537223,8.176335,8.666665,1.0599694,0.292188,2,ACORN-H,Comfortable,Std
MAC002592,14.678977,6.333271,0.30634108,0.851803,0.369343,14.71353,14.591783,0.9917255,0.4314518,1,ACORN-H,Comfortable,Std
MAC002593,2.4152536,1.1269214,0.05066645,0.23931052,0.2787285,2.514485,2.1648412,0.8609482,0.46658513,2,ACORN-E,Affluent,ToU
MAC002594,0.0021419032,0.036232546,4.4622982e-05,0.0004540902,0.060821872,0.0026410257,0.000882353,0.33409482,16.916052,3,ACORN-Q,Adversity,Std
MAC002595,8.287546,1.9750323,0.17287731,0.7956277,0.2593768,8.566378,7.583906,0.88531077,0.23831329,2,ACORN-C,Affluent,Std
MAC002596,13.754545,5.599414,0.28723618,1.1712854,0.25801668,14.861734,10.960524,0.73749965,0.40709552,1,ACORN-E,Affluent,ToU
MAC002597,2.9922862,1.9916369,0.06272026,0.75898415,0.1936913,2.9158533,3.1865985,1.0928528,0.66559035,2,ACORN-E,Affluent,Std
MAC002598,1.4932822,0.791491,0.031210525,0.24371119,0.25585702,1.4633636,1.5687823,1.0720387,0.5300344,2,ACORN-E,Affluent,Std
MAC002599,11.763925,3.5721657,0.24584064,0.73056597,0.38662878,11.705177,11.912176,1.0176843,0.30365425,1,ACORN-C,Affluent,Std
MAC002600,14.713647,2.770985,0.30720946,0.753202,0.4465668,14.113797,16.227388,1.1497536,0.18832754,1,ACORN-Q,Adversity,Std
MAC002601,33.394524,12.719458,0.6986548,2.3858314,0.346102,33.779137,32.42395,0.95988095,0.38088453,0,ACORN-A,Affluent,Std
MAC002602,8.736191,3.569951,0.18310258,0.44939065,0.42670357,8.761185,8.673118,0.98994803,0.4086393,2,ACORN-H,Comfortable,ToU
MAC002603,11.852012,5.9040685,0.24716112,1.2642154,0.20588036,11.708569,12.213994,1.0431671,0.49814907,1,ACORN-E,Affluent,Std
MAC002604,17.767786,5.5619707,0.37071246,1.3089967,0.29635012,17.54317,18.334606,1.0451136,0.3130368,1,ACORN-C,Affluent,ToU
MAC002605,18.96149,6.40886,0.3959079,1.4462671,0.29713205,19.533998,17.516752,0.8967315,0.33799347,1,ACORN-E,Affluent,Std
MAC002606,11.61314,4.576471,0.24246873,0.97269285,0.29900515,11.158405,12.760676,1.1435932,0.39407694,1,ACORN-C,Affluent,Std
MAC002607,4.045464,1.7651967,0.08452477,0.75807846,0.13826603,4.057149,4.0159764,0.9898519,0.43633974,2,ACORN-Q,Adversity,Std
MAC002608,6.9748735,1.6272717,0.14560622,0.3812404,0.43153965,6.7342334,7.582135,1.1259092,0.23330483,2,ACORN-E,Affluent,Std
MAC002609,5.7771387,3.8670673,0.12067981,0.66616863,0.27531934,6.068413,5.0421,0.83087623,0.66937417,2,ACORN-E,Affluent,ToU
MAC002610,10.024944,5.5166245,0.20954934,0.6553205,0.4384307,10.294289,9.345247,0.90780896,0.5502898,2,ACORN-J,Comfortable,Std
MAC002611,13.5513,14.719741,0.2824698,0.9273656,0.31762868,13.931289,12.592388,0.9038926,1.0862235,1,ACORN-E,Affluent,Std
MAC002612,4.654015,5.8319955,0.09699101,0.37898833,0.28725258,4.548233,4.9209585,1.0819495,1.2531105,2,ACORN-H,Comfortable,Std
MAC002613,43.162163,9.35492,0.90158683,2.124327,0.43238327,43.282566,42.859528,0.99022615,0.21673891,0,ACORN-A,Affluent,Std
MAC002614,14.117419,2.5192463,0.29474932,1.0287296,0.3030207,13.56918,15.500917,1.1423621,0.1784495,1,ACORN-E,Affluent,ToU
MAC002615,5.4647512,2.5062268,0.117400154,0.6127244,0.21804968,5.116667,6.333132,1.2377456,0.45861682,2,ACORN-E,Affluent,Std
MAC002616,5.993877,2.756526,0.12508596,0.72223085,0.22259854,5.7490606,6.6084948,1.1494912,0.45989034,2,ACORN-E,Affluent,Std
MAC002617,13.2231045,6.0427265,0.27781337,1.2421314,0.23614126,12.156484,15.885704,1.3067681,0.45698243,1,ACORN-E,Affluent,Std
MAC002618,8.387661,2.4964478,0.17544167,0.7804063,0.2531529,8.100123,9.109531,1.1246164,0.29763338,2,ACORN-Q,Adversity,ToU
MAC002619,3.2368608,0.4857912,0.067929864,0.2609955,0.3072721,3.225784,3.2646685,1.0120542,0.15008098,2,ACORN-F,Comfortable,Std
MAC002620,15.6598425,3.2873456,0.32717082,0.89609444,0.38101447,14.836247,17.7275,1.1948776,0.20992202,1,ACORN-E,Affluent,Std
MAC002621,9.035811,2.1008925,0.18875511,0.73771966,0.297162,8.933504,9.292658,1.040203,0.23250735,2,ACORN-E,Affluent,Std
MAC002622,9.794267,3.6660955,0.20498691,1.3226417,0.17789781,9.589119,10.309295,1.0751034,0.37431037,1,ACORN-D,Affluent,ToU
MAC002623,4.6445675,2.2228591,0.097334296,0.5634535,0.23331098,4.3875513,5.293227,1.2064195,0.47859335,2,ACORN-E,Affluent,Std
MAC002624,2.103496,1.5047193,0.043971293,0.31329775,0.2594201,2.1381874,2.0167685,0.94321406,0.7153421,2,ACORN-J,Comfortable,Std
MAC002625,11.361204,3.1263175,0.2378196,1.0736582,0.23783867,11.328962,11.442147,1.0099908,0.27517483,1,ACORN-E,Affluent,ToU
MAC002626,20.773478,7.883409,0.43416685,1.8294708,0.27757284,20.615177,21.169228,1.0268759,0.37949395,1,ACORN-E,Affluent,Std
MAC002627,49.73968,16.127039,1.0378064,2.6767197,0.4088794,51.008358,46.55464,0.9126865,0.32422882,0,ACORN-D,Affluent,Std
MAC002628,46.402313,25.51678,0.9686306,1.9850465,0.50554955,46.130684,47.084248,1.0206709,0.5499032,0,ACORN-A,Affluent,Std
MAC002629,3.4059057,0.9192041,0.07121349,0.20324212,0.41822624,3.3247106,3.6116002,1.0862901,0.26988536,2,ACORN-Q,Adversity,Std
MAC002630,10.377087,2.7626994,0.21660936,1.0358021,0.2287222,9.759969,11.926379,1.221969,0.26623073,1,ACORN-F,Comfortable,Std
MAC002631,4.8853793,1.4717401,0.10201514,0.73676765,0.16016857,4.747914,5.2304893,1.1016395,0.301254,2,ACORN-H,Comfortable,Std
MAC002632,3.8624845,0.68728447,0.08076107,0.438964,0.20896962,3.8630064,3.8611736,0.99952555,0.17793845,2,ACORN-Q,Adversity,Std
MAC002633,19.507532,14.537969,0.41230777,0.9854633,0.37966543,19.29441,20.042574,1.0387762,0.745249,1,ACORN-E,Affluent,ToU
MAC002634,7.058174,3.5470116,0.14766438,0.46100828,0.38060102,7.011729,7.173394,1.0230564,0.5025395,2,ACORN-P,Adversity,ToU
MAC002635,22.444836,9.593826,0.4683695,1.3536462,0.40744662,23.228458,20.477526,0.8815706,0.42744026,1,ACORN-E,Affluent,Std
MAC002636,4.066135,0.80379725,0.085012704,0.33529836,0.28983456,3.9027002,4.476442,1.1470115,0.1976809,2,ACORN-E,Affluent,Std
MAC002637,7.8449907,2.145598,0.16476884,0.50398195,0.40085903,7.799901,7.9585505,1.02034,0.2734991,2,ACORN-K,Adversity,Std
MAC002638,5.8632655,5.830182,0.12259266,0.81115896,0.15824592,5.6230397,6.466358,1.1499755,0.9943575,2,ACORN-Q,Adversity,Std
MAC002639,16.79495,3.8716874,0.35176507,1.2233628,0.30257475,16.460724,17.634037,1.0712795,0.23052688,1,ACORN-Q,Adversity,Std
MAC002640,10.709352,4.418024,0.2240389,0.91999555,0.3177515,10.324279,11.6760845,1.1309346,0.4125389,1,ACORN-F,Comfortable,Std
MAC002641,19.117008,9.728799,0.40036398,1.2483793,0.408247,19.438646,18.309532,0.94191396,0.50890803,1,ACORN-E,Affluent,Std
MAC002642,2.4510825,1.9624468,0.051280376,0.33310345,0.34827343,2.6411173,1.9739947,0.7474089,0.80064493,2,ACORN-Q,Adversity,Std
MAC002643,4.4609413,0.58507305,0.09353568,0.22255021,0.45390418,4.4729624,4.4307632,0.9905657,0.13115461,2,ACORN-L,Adversity,Std
MAC002644,25.313812,8.311555,0.53069526,2.4746747,0.24257648,25.131556,25.771368,1.0254586,0.3283407,0,ACORN-E,Affluent,Std
MAC002645,16.665894,4.07464,0.34983236,1.0201335,0.3847822,16.605618,16.817215,1.0127425,0.24448973,1,ACORN-D,Affluent,ToU
MAC002646,6.191787,1.1371497,0.12924695,0.4725592,0.29086605,6.111063,6.394447,1.0463723,0.18365453,2,ACORN-Q,Adversity,Std
MAC002647,11.643495,6.3044505,0.24354225,1.0117376,0.26800665,11.403478,12.246063,1.0738884,0.5414569,1,ACORN-U,ACORN-U,Std
MAC002648,14.341917,5.4997478,0.300096,1.3018852,0.2611082,14.618379,13.649079,0.9336931,0.3834737,1,ACORN-E,Affluent,Std
MAC002649,22.482386,10.944041,0.46927562,1.8813589,0.2795813,26.240839,13.066468,0.497944,0.4867829,1,ACORN-D,Affluent,Std
MAC002650,6.723008,2.5405524,0.14083056,0.5523313,0.3293566,6.5607305,7.128701,1.0865712,0.37788922,2,ACORN-F,Comfortable,Std
MAC002651,3.1458168,1.774697,0.06587919,0.24751952,0.31148136,3.0504034,3.3848526,1.109641,0.564145,2,ACORN-F,Comfortable,Std
MAC002652,9.318548,3.1764004,0.19538671,0.65816367,0.34589115,9.317657,9.320779,1.000335,0.3408686,2,ACORN-Q,Adversity,Std
MAC002653,8.419885,1.6930528,0.17599407,0.6242492,0.31387505,8.365702,8.555626,1.0227027,0.20107791,2,ACORN-Q,Adversity,Std
MAC002654,5.238102,1.5399619,0.10970194,0.39734533,0.32126623,5.2567916,5.191279,0.9875375,0.29399237,2,ACORN-H,Comfortable,Std
MAC002655,9.840445,2.85101,0.20557374,0.8434024,0.28638542,9.923657,9.631973,0.9706072,0.2897237,2,ACORN-K,Adversity,Std
MAC002656,6.0016274,2.054127,0.1258073,0.53467566,0.3239183,5.534357,7.172263,1.2959523,0.34226167,2,ACORN-E,Affluent,Std
MAC002657,5.3148093,2.253994,0.11099898,0.5647358,0.24704497,5.0511007,5.975468,1.1830032,0.42409688,2,ACORN-K,Adversity,Std
MAC002658,8.436784,2.2132587,0.17652142,0.5518018,0.33996814,8.32028,8.728658,1.0490822,0.2623344,2,ACORN-H,Comfortable,Std
MAC002659,6.4380674,1.7210909,0.13432486,0.6252282,0.23643292,6.344576,6.6722894,1.0516526,0.26733038,2,ACORN-Q,Adversity,Std
